confDC0,confDC1,confVDL0,confVDL1,perDC0 [ps],perDC1 [ps],perVDL0 [ps],perVDL1 [ps],n,cntMean,cntVar,Fnoise [fs]
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,7.922109359572975,0.006007882020345513,4.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.049243418363663,0.04682263872675003,9.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.088647194453076,0.08079263931119143,13.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.12130936925856,0.10659717785984628,18.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.147964970912867,0.12608328637479246,22.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.169969119370734,0.14113405295070505,27.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.188402150213355,0.15308855468786164,31.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.204040080651756,0.16286791500247802,36.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.2174332295253,0.171113770317939,40.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.228976885612777,0.1782797906183749,45.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.238961983294384,0.1846896287977643,49.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.247605227782069,0.19057461188012143,54.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.255069748267708,0.19609956179681165,58.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.261479560801924,0.20138107674982123,63.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.266929780389082,0.20650073085963427,67.49999999999999
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.271494150348417,0.21151473584847863,72.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.275230729627985,0.21646105352855782,76.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.278186207078424,0.22136466773422753,81.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,1,8.280399159256277,0.22624151337854842,85.49999999999999
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,10.966562191096013,0.00111468830233643,4.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.026170897718337,0.025513261896034804,9.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.05631520762353,0.0536774412193545,13.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.083692826470049,0.0793801655654645,18.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.106245554757837,0.10222573327196456,22.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.124146599369972,0.12301126640413579,27.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.138084457756857,0.14236133813427335,31.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.148740593630006,0.16063525021766745,36.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.156642175153396,0.17802121775322505,40.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.162156558368096,0.19461724854141513,45.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.165527906231986,0.21047875438479807,49.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.166917815430388,0.2256468591996426,54.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.166438882649889,0.24016241462740456,58.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.164178583661714,0.2540722600925108,63.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.160213561632156,0.2674327049006061,67.49999999999999
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.154618319000512,0.28030935344877617,72.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.14746949023657,0.29277575307308545,76.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.13884690604785,0.3049119130521486,81.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,2,11.128833517950572,0.3168021985487266,85.49999999999999
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.992602008673096,0.0030943498285936053,4.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.85508278702736,0.03961009382469542,9.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.965392818863446,0.07808261666378374,13.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.955546734832975,0.12455533986694317,18.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.94941217675116,0.16786015232928672,22.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.94520383962044,0.20707628995107935,27.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.941368554819864,0.24246161273979644,31.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.936599255306717,0.27458582848766727,36.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.92985145448578,0.3040584585506978,40.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.920381142490424,0.33145103043220403,45.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.907719278775712,0.3572929726559332,49.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.89163160845245,0.3820942764769209,54.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.87206673143892,0.4063568880142645,58.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.849109982194662,0.4305686330129346,63.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.82293184850925,0.4552045972979825,67.49999999999999
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.79376422052816,0.4807136579221797,72.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.761866038049615,0.5075130632867284,76.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.938672132766623,0.5481468900574104,81.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,4,16.93779880484423,0.5736901554586203,85.49999999999999
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.41123892199827,0.2421596293651701,4.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.420087301742058,0.2489807085204417,9.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.33174230732621,0.27235525450045434,13.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.4473139583238,0.3042881122674974,18.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.447686687366208,0.3472136865927551,22.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.44541695904374,0.3943231229563375,27.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.439166731628607,0.4428619998523666,31.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.427380312474234,0.4914668665426418,36.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.40884335620836,0.5396958104921932,40.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.382847618711295,0.5878661305108946,45.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.34916944691091,0.6367937070873511,49.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.307980031492097,0.687673701590217,54.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.259689458954945,0.7419307034200253,58.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.204875054947173,0.8010731320594714,63.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.144188951449557,0.8665644291246482,67.49999999999999
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.436629400611682,0.9021249050350488,72.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.43123833529022,0.9515787192487098,76.5
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.424496212331896,1.0005754708481087,81.0
-1,-1,-1,-1,17508.68083491524,17057.191923159284,386.9502725298294,156.92110730689876,8,28.416296318182077,1.0491150161461313,85.49999999999999
